antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({502}),"frozenset({512, 1397, 501})",0.797,0.4797,0.39214,0.4920200752823086,1.0256828753018732,0.00981909999999997,1.0242530751370844
"frozenset({512, 0, 1397, 501})",frozenset({502}),0.4797,0.797,0.39214,0.817469251615593,1.0256828753018732,0.00981909999999997,1.1121413887619913
"frozenset({512, 0, 1397, 502})",frozenset({501}),0.56972,0.68026,0.39214,0.6883030260478832,1.011823458747954,0.004582272800000009,1.0258039914404777
"frozenset({512, 0, 501, 502})",frozenset({1397}),0.39648,0.96968,0.39214,0.9890536723163842,1.0199794492166325,0.007681273599999983,2.7698787096774233
"frozenset({512, 501, 1397, 502})",frozenset({0}),0.39214,1.0,0.39214,1.0,1.0,0.0,inf
"frozenset({0, 501, 1397, 502})",frozenset({512}),0.56082,0.75308,0.39214,0.6992261331621554,0.9284885180354749,-0.03020232559999997,0.8209489826891156
"frozenset({512, 0, 1397})","frozenset({501, 502})",0.72968,0.56674,0.39214,0.5374136607828089,0.9482543331736051,-0.021398843200000017,0.9366035338034011
"frozenset({512, 0, 501})","frozenset({1397, 502})",0.48466,0.7715,0.39214,0.8091032889035613,1.0487404911258087,0.018224810000000036,1.1969823821876355
"frozenset({512, 0, 502})","frozenset({501, 1397})",0.58932,0.67354,0.39214,0.6654109821489175,0.9879309055867765,-0.004790592799999993,0.9757044690130846
"frozenset({512, 501, 1397})","frozenset({0, 502})",0.4797,0.797,0.39214,0.817469251615593,1.0256828753018732,0.00981909999999997,1.1121413887619913
"frozenset({512, 1397, 502})","frozenset({0, 501})",0.56972,0.68026,0.39214,0.6883030260478832,1.011823458747954,0.004582272800000009,1.0258039914404777
"frozenset({512, 501, 502})","frozenset({0, 1397})",0.39648,0.96968,0.39214,0.9890536723163842,1.0199794492166325,0.007681273599999983,2.7698787096774233
"frozenset({0, 501, 1397})","frozenset({512, 502})",0.67354,0.58932,0.39214,0.582207441280399,0.9879309055867764,-0.004790592799999993,0.9829758606965174
"frozenset({0, 1397, 502})","frozenset({512, 501})",0.7715,0.48466,0.39214,0.5082825664290344,1.0487404911258085,0.018224810000000036,1.0480409373681991
"frozenset({0, 501, 502})","frozenset({512, 1397})",0.56674,0.72968,0.39214,0.6919222218301161,0.948254333173605,-0.021398843200000017,0.8774407605956471
"frozenset({501, 1397, 502})","frozenset({512, 0})",0.56082,0.75308,0.39214,0.6992261331621554,0.9284885180354749,-0.03020232559999997,0.8209489826891156
"frozenset({512, 0})","frozenset({501, 1397, 502})",0.75308,0.56082,0.39214,0.520714930684655,0.9284885180354749,-0.03020232559999997,0.9163231406882031
"frozenset({512, 1397})","frozenset({0, 501, 502})",0.72968,0.56674,0.39214,0.5374136607828089,0.9482543331736051,-0.021398843200000017,0.9366035338034011
"frozenset({512, 501})","frozenset({0, 1397, 502})",0.48466,0.7715,0.39214,0.8091032889035613,1.0487404911258087,0.018224810000000036,1.1969823821876355
"frozenset({512, 502})","frozenset({0, 501, 1397})",0.58932,0.67354,0.39214,0.6654109821489175,0.9879309055867765,-0.004790592799999993,0.9757044690130846
"frozenset({0, 1397})","frozenset({512, 501, 502})",0.96968,0.39648,0.39214,0.40440145202541045,1.0199794492166325,0.007681273599999983,1.0132999854555529
"frozenset({0, 501})","frozenset({512, 1397, 502})",0.68026,0.56972,0.39214,0.5764560609178844,1.011823458747954,0.004582272800000009,1.0159040427599613
"frozenset({0, 502})","frozenset({512, 501, 1397})",0.797,0.4797,0.39214,0.4920200752823086,1.0256828753018732,0.00981909999999997,1.0242530751370844
"frozenset({501, 1397})","frozenset({512, 0, 502})",0.67354,0.58932,0.39214,0.582207441280399,0.9879309055867764,-0.004790592799999993,0.9829758606965174
"frozenset({1397, 502})","frozenset({512, 0, 501})",0.7715,0.48466,0.39214,0.5082825664290344,1.0487404911258085,0.018224810000000036,1.0480409373681991
"frozenset({501, 502})","frozenset({512, 0, 1397})",0.56674,0.72968,0.39214,0.6919222218301161,0.948254333173605,-0.021398843200000017,0.8774407605956471
frozenset({512}),"frozenset({0, 501, 1397, 502})",0.75308,0.56082,0.39214,0.520714930684655,0.9284885180354749,-0.03020232559999997,0.9163231406882031
frozenset({1397}),"frozenset({512, 0, 501, 502})",0.96968,0.39648,0.39214,0.40440145202541045,1.0199794492166325,0.007681273599999983,1.0132999854555529
frozenset({501}),"frozenset({512, 0, 1397, 502})",0.68026,0.56972,0.39214,0.5764560609178844,1.011823458747954,0.004582272800000009,1.0159040427599613
frozenset({502}),"frozenset({512, 0, 1397, 501})",0.797,0.4797,0.39214,0.4920200752823086,1.0256828753018732,0.00981909999999997,1.0242530751370844
"frozenset({512, 0, 501})",frozenset({495}),0.48466,0.73918,0.37414,0.7719638509470557,1.0443516477002297,0.01588902120000002,1.1437660260586322
"frozenset({512, 0, 495})",frozenset({501}),0.5769,0.68026,0.37414,0.648535274744323,0.9533638237502177,-0.018301993999999988,0.9097356776484513
"frozenset({512, 501, 495})",frozenset({0}),0.37414,1.0,0.37414,1.0,1.0,0.0,inf
"frozenset({0, 501, 495})",frozenset({512}),0.50702,0.75308,0.37414,0.737919608693937,0.9798688169835038,-0.007686621600000054,0.9421536604455145
"frozenset({512, 0})","frozenset({501, 495})",0.75308,0.50702,0.37414,0.4968130875869761,0.9798688169835038,-0.007686621600000054,0.9797154652451573
"frozenset({512, 501})","frozenset({0, 495})",0.48466,0.73918,0.37414,0.7719638509470557,1.0443516477002297,0.01588902120000002,1.1437660260586322
"frozenset({512, 495})","frozenset({0, 501})",0.5769,0.68026,0.37414,0.648535274744323,0.9533638237502177,-0.018301993999999988,0.9097356776484513
"frozenset({0, 501})","frozenset({512, 495})",0.68026,0.5769,0.37414,0.5499955899215005,0.9533638237502177,-0.018301993999999988,0.9402130079707304
"frozenset({0, 495})","frozenset({512, 501})",0.73918,0.48466,0.37414,0.5061554695743933,1.0443516477002297,0.01588902120000002,1.043526794871795
"frozenset({501, 495})","frozenset({512, 0})",0.50702,0.75308,0.37414,0.737919608693937,0.9798688169835038,-0.007686621600000054,0.9421536604455145
frozenset({512}),"frozenset({0, 501, 495})",0.75308,0.50702,0.37414,0.4968130875869761,0.9798688169835038,-0.007686621600000054,0.9797154652451573
frozenset({501}),"frozenset({512, 0, 495})",0.68026,0.5769,0.37414,0.5499955899215005,0.9533638237502177,-0.018301993999999988,0.9402130079707304
frozenset({495}),"frozenset({512, 0, 501})",0.73918,0.48466,0.37414,0.5061554695743933,1.0443516477002297,0.01588902120000002,1.043526794871795
"frozenset({512, 1397, 501})",frozenset({495}),0.4797,0.73918,0.37128,0.7739837398373983,1.0470842553064184,0.016695353999999996,1.1539877697841727
"frozenset({512, 501, 495})",frozenset({1397}),0.37414,0.96968,0.37128,0.9923558026407228,1.0233848307077829,0.008483924800000042,3.966407272727294
"frozenset({512, 1397, 495})",frozenset({501}),0.55896,0.68026,0.37128,0.6642335766423357,0.9764407383093755,-0.008958129599999975,0.9522691304347826
"frozenset({1397, 501, 495})",frozenset({512}),0.50338,0.75308,0.37128,0.7375739997616114,0.9794098897349703,-0.007805410400000046,0.9409128660105979
"frozenset({512, 501})","frozenset({1397, 495})",0.48466,0.71756,0.37128,0.7660628069161887,1.067594078427154,0.023507370400000005,1.2073326018698185
"frozenset({512, 1397})","frozenset({501, 495})",0.72968,0.50702,0.37128,0.508825786646201,1.00356156886553,0.0013176463999999832,1.00367646875
"frozenset({512, 495})","frozenset({1397, 501})",0.5769,0.67354,0.37128,0.6435777431097244,0.9555152524122166,-0.017285225999999987,0.9159360665304931
"frozenset({1397, 501})","frozenset({512, 495})",0.67354,0.5769,0.37128,0.5512367491166078,0.9555152524122167,-0.017285225999999987,0.9428133858267718
"frozenset({501, 495})","frozenset({512, 1397})",0.50702,0.72968,0.37128,0.7322788055698,1.00356156886553,0.0013176463999999832,1.0097071342271988
"frozenset({1397, 495})","frozenset({512, 501})",0.71756,0.48466,0.37128,0.5174201460505045,1.067594078427154,0.023507370400000005,1.0678854406838396
frozenset({512}),"frozenset({1397, 501, 495})",0.75308,0.50338,0.37128,0.49301535029478943,0.9794098897349703,-0.007805410400000046,0.9795562849659506
frozenset({501}),"frozenset({512, 1397, 495})",0.68026,0.55896,0.37128,0.5457913150854086,0.9764407383093755,-0.008958129599999975,0.9710074127775261
frozenset({495}),"frozenset({512, 1397, 501})",0.73918,0.4797,0.37128,0.502286317270489,1.0470842553064186,0.016695353999999996,1.0453801413427564
"frozenset({512, 501, 502})",frozenset({495}),0.39648,0.73918,0.30066,0.758323244552058,1.02589794711986,0.007589913599999998,1.0792101189730743
"frozenset({512, 501, 495})",frozenset({502}),0.37414,0.797,0.30066,0.8036029293847223,1.008284729466402,0.002470419999999973,1.0336203048448558
"frozenset({512, 502, 495})",frozenset({501}),0.4465,0.68026,0.30066,0.6733706606942889,0.9898724909509435,-0.0030760900000000313,0.9789077756445419
"frozenset({501, 502, 495})",frozenset({512}),0.41688,0.75308,0.30066,0.7212147380541163,0.9576867504835028,-0.0132839904,0.8856996179659268
"frozenset({512, 501})","frozenset({502, 495})",0.48466,0.5841,0.30066,0.6203524120001651,1.062065420305025,0.017570094000000036,1.095489641304348
"frozenset({512, 502})","frozenset({501, 495})",0.58932,0.50702,0.30066,0.5101812258195887,1.0062349134542792,0.0018629735999999841,1.0064538682186654
"frozenset({512, 495})","frozenset({501, 502})",0.5769,0.56674,0.30066,0.5211648465938638,0.9195836655148105,-0.026292305999999988,0.9048207862728062
"frozenset({501, 502})","frozenset({512, 495})",0.56674,0.5769,0.30066,0.5305078166354942,0.9195836655148105,-0.026292305999999988,0.9011864627179795
"frozenset({501, 495})","frozenset({512, 502})",0.50702,0.58932,0.30066,0.5929943591968758,1.0062349134542792,0.0018629735999999841,1.0090277844543516
"frozenset({502, 495})","frozenset({512, 501})",0.5841,0.48466,0.30066,0.5147406266050334,1.062065420305025,0.017570094000000036,1.0619887595258257
frozenset({501}),"frozenset({512, 502, 495})",0.68026,0.4465,0.30066,0.4419780672095963,0.9898724909509435,-0.0030760900000000313,0.9918964963119072
frozenset({495}),"frozenset({512, 501, 502})",0.73918,0.39648,0.30066,0.4067480180740821,1.0258979471198602,0.007589913599999998,1.0173080215269545
"frozenset({512, 0, 1397, 495})",frozenset({501}),0.55896,0.68026,0.37128,0.6642335766423357,0.9764407383093755,-0.008958129599999975,0.9522691304347826
"frozenset({512, 0, 501, 495})",frozenset({1397}),0.37414,0.96968,0.37128,0.9923558026407228,1.0233848307077829,0.008483924800000042,3.966407272727294
"frozenset({512, 0, 1397, 501})",frozenset({495}),0.4797,0.73918,0.37128,0.7739837398373983,1.0470842553064184,0.016695353999999996,1.1539877697841727
"frozenset({512, 501, 1397, 495})",frozenset({0}),0.37128,1.0,0.37128,1.0,1.0,0.0,inf
"frozenset({0, 501, 1397, 495})",frozenset({512}),0.50338,0.75308,0.37128,0.7375739997616114,0.9794098897349703,-0.007805410400000046,0.9409128660105979
"frozenset({512, 0, 495})","frozenset({501, 1397})",0.5769,0.67354,0.37128,0.6435777431097244,0.9555152524122166,-0.017285225999999987,0.9159360665304931
"frozenset({512, 0, 1397})","frozenset({501, 495})",0.72968,0.50702,0.37128,0.508825786646201,1.00356156886553,0.0013176463999999832,1.00367646875
"frozenset({512, 0, 501})","frozenset({1397, 495})",0.48466,0.71756,0.37128,0.7660628069161887,1.067594078427154,0.023507370400000005,1.2073326018698185
"frozenset({512, 1397, 495})","frozenset({0, 501})",0.55896,0.68026,0.37128,0.6642335766423357,0.9764407383093755,-0.008958129599999975,0.9522691304347826
"frozenset({512, 501, 495})","frozenset({0, 1397})",0.37414,0.96968,0.37128,0.9923558026407228,1.0233848307077829,0.008483924800000042,3.966407272727294
"frozenset({512, 501, 1397})","frozenset({0, 495})",0.4797,0.73918,0.37128,0.7739837398373983,1.0470842553064184,0.016695353999999996,1.1539877697841727
"frozenset({0, 1397, 495})","frozenset({512, 501})",0.71756,0.48466,0.37128,0.5174201460505045,1.067594078427154,0.023507370400000005,1.0678854406838396
"frozenset({0, 501, 495})","frozenset({512, 1397})",0.50702,0.72968,0.37128,0.7322788055698,1.00356156886553,0.0013176463999999832,1.0097071342271988
"frozenset({0, 501, 1397})","frozenset({512, 495})",0.67354,0.5769,0.37128,0.5512367491166078,0.9555152524122167,-0.017285225999999987,0.9428133858267718
"frozenset({501, 1397, 495})","frozenset({512, 0})",0.50338,0.75308,0.37128,0.7375739997616114,0.9794098897349703,-0.007805410400000046,0.9409128660105979
"frozenset({512, 0})","frozenset({501, 1397, 495})",0.75308,0.50338,0.37128,0.49301535029478943,0.9794098897349703,-0.007805410400000046,0.9795562849659506
"frozenset({512, 495})","frozenset({0, 501, 1397})",0.5769,0.67354,0.37128,0.6435777431097244,0.9555152524122166,-0.017285225999999987,0.9159360665304931
"frozenset({512, 1397})","frozenset({0, 501, 495})",0.72968,0.50702,0.37128,0.508825786646201,1.00356156886553,0.0013176463999999832,1.00367646875
"frozenset({512, 501})","frozenset({0, 1397, 495})",0.48466,0.71756,0.37128,0.7660628069161887,1.067594078427154,0.023507370400000005,1.2073326018698185
"frozenset({0, 495})","frozenset({512, 501, 1397})",0.73918,0.4797,0.37128,0.502286317270489,1.0470842553064186,0.016695353999999996,1.0453801413427564
"frozenset({0, 501})","frozenset({512, 1397, 495})",0.68026,0.55896,0.37128,0.5457913150854086,0.9764407383093755,-0.008958129599999975,0.9710074127775261
"frozenset({1397, 495})","frozenset({512, 0, 501})",0.71756,0.48466,0.37128,0.5174201460505045,1.067594078427154,0.023507370400000005,1.0678854406838396
"frozenset({501, 495})","frozenset({512, 0, 1397})",0.50702,0.72968,0.37128,0.7322788055698,1.00356156886553,0.0013176463999999832,1.0097071342271988
"frozenset({501, 1397})","frozenset({512, 0, 495})",0.67354,0.5769,0.37128,0.5512367491166078,0.9555152524122167,-0.017285225999999987,0.9428133858267718
frozenset({512}),"frozenset({0, 501, 1397, 495})",0.75308,0.50338,0.37128,0.49301535029478943,0.9794098897349703,-0.007805410400000046,0.9795562849659506
frozenset({495}),"frozenset({512, 0, 1397, 501})",0.73918,0.4797,0.37128,0.502286317270489,1.0470842553064186,0.016695353999999996,1.0453801413427564
frozenset({501}),"frozenset({512, 0, 1397, 495})",0.68026,0.55896,0.37128,0.5457913150854086,0.9764407383093755,-0.008958129599999975,0.9710074127775261
"frozenset({512, 0, 501, 495})",frozenset({502}),0.37414,0.797,0.30066,0.8036029293847223,1.008284729466402,0.002470419999999973,1.0336203048448558
"frozenset({512, 0, 502, 495})",frozenset({501}),0.4465,0.68026,0.30066,0.6733706606942889,0.9898724909509435,-0.0030760900000000313,0.9789077756445419
"frozenset({512, 0, 501, 502})",frozenset({495}),0.39648,0.73918,0.30066,0.758323244552058,1.02589794711986,0.007589913599999998,1.0792101189730743
"frozenset({512, 501, 502, 495})",frozenset({0}),0.30066,1.0,0.30066,1.0,1.0,0.0,inf
"frozenset({0, 501, 502, 495})",frozenset({512}),0.41688,0.75308,0.30066,0.7212147380541163,0.9576867504835028,-0.0132839904,0.8856996179659268
"frozenset({512, 0, 495})","frozenset({501, 502})",0.5769,0.56674,0.30066,0.5211648465938638,0.9195836655148105,-0.026292305999999988,0.9048207862728062
"frozenset({512, 0, 501})","frozenset({502, 495})",0.48466,0.5841,0.30066,0.6203524120001651,1.062065420305025,0.017570094000000036,1.095489641304348
"frozenset({512, 0, 502})","frozenset({501, 495})",0.58932,0.50702,0.30066,0.5101812258195887,1.0062349134542792,0.0018629735999999841,1.0064538682186654
"frozenset({512, 501, 495})","frozenset({0, 502})",0.37414,0.797,0.30066,0.8036029293847223,1.008284729466402,0.002470419999999973,1.0336203048448558
"frozenset({512, 502, 495})","frozenset({0, 501})",0.4465,0.68026,0.30066,0.6733706606942889,0.9898724909509435,-0.0030760900000000313,0.9789077756445419
"frozenset({512, 501, 502})","frozenset({0, 495})",0.39648,0.73918,0.30066,0.758323244552058,1.02589794711986,0.007589913599999998,1.0792101189730743
"frozenset({0, 501, 495})","frozenset({512, 502})",0.50702,0.58932,0.30066,0.5929943591968758,1.0062349134542792,0.0018629735999999841,1.0090277844543516
"frozenset({0, 502, 495})","frozenset({512, 501})",0.5841,0.48466,0.30066,0.5147406266050334,1.062065420305025,0.017570094000000036,1.0619887595258257
"frozenset({0, 501, 502})","frozenset({512, 495})",0.56674,0.5769,0.30066,0.5305078166354942,0.9195836655148105,-0.026292305999999988,0.9011864627179795
"frozenset({501, 502, 495})","frozenset({512, 0})",0.41688,0.75308,0.30066,0.7212147380541163,0.9576867504835028,-0.0132839904,0.8856996179659268
"frozenset({512, 495})","frozenset({0, 501, 502})",0.5769,0.56674,0.30066,0.5211648465938638,0.9195836655148105,-0.026292305999999988,0.9048207862728062
"frozenset({512, 501})","frozenset({0, 502, 495})",0.48466,0.5841,0.30066,0.6203524120001651,1.062065420305025,0.017570094000000036,1.095489641304348
"frozenset({512, 502})","frozenset({0, 501, 495})",0.58932,0.50702,0.30066,0.5101812258195887,1.0062349134542792,0.0018629735999999841,1.0064538682186654
"frozenset({0, 495})","frozenset({512, 501, 502})",0.73918,0.39648,0.30066,0.4067480180740821,1.0258979471198602,0.007589913599999998,1.0173080215269545
"frozenset({0, 501})","frozenset({512, 502, 495})",0.68026,0.4465,0.30066,0.4419780672095963,0.9898724909509435,-0.0030760900000000313,0.9918964963119072
"frozenset({501, 495})","frozenset({512, 0, 502})",0.50702,0.58932,0.30066,0.5929943591968758,1.0062349134542792,0.0018629735999999841,1.0090277844543516
"frozenset({502, 495})","frozenset({512, 0, 501})",0.5841,0.48466,0.30066,0.5147406266050334,1.062065420305025,0.017570094000000036,1.0619887595258257
"frozenset({501, 502})","frozenset({512, 0, 495})",0.56674,0.5769,0.30066,0.5305078166354942,0.9195836655148105,-0.026292305999999988,0.9011864627179795
frozenset({495}),"frozenset({512, 0, 501, 502})",0.73918,0.39648,0.30066,0.4067480180740821,1.0258979471198602,0.007589913599999998,1.0173080215269545
frozenset({501}),"frozenset({512, 0, 502, 495})",0.68026,0.4465,0.30066,0.4419780672095963,0.9898724909509435,-0.0030760900000000313,0.9918964963119072
"frozenset({512, 0, 501})",frozenset({1367}),0.48466,0.73878,0.35514,0.7327611108818554,0.9918529344078824,-0.0029171147999999536,0.9774774953675109
"frozenset({512, 0, 1367})",frozenset({501}),0.56612,0.68026,0.35514,0.6273228290821734,0.9221809735721245,-0.029968791199999956,0.8579543501753721
"frozenset({512, 501, 1367})",frozenset({0}),0.35514,1.0,0.35514,1.0,1.0,0.0,inf
"frozenset({0, 501, 1367})",frozenset({512}),0.48916,0.75308,0.35514,0.7260201161174258,0.9640677167331835,-0.013236612799999936,0.9012340486494553
"frozenset({512, 0})","frozenset({501, 1367})",0.75308,0.48916,0.35514,0.47158336431720405,0.9640677167331836,-0.013236612799999936,0.9667371643966427
"frozenset({512, 501})","frozenset({0, 1367})",0.48466,0.73878,0.35514,0.7327611108818554,0.9918529344078824,-0.0029171147999999536,0.9774774953675109
"frozenset({512, 1367})","frozenset({0, 501})",0.56612,0.68026,0.35514,0.6273228290821734,0.9221809735721245,-0.029968791199999956,0.8579543501753721
"frozenset({0, 501})","frozenset({512, 1367})",0.68026,0.56612,0.35514,0.5220650927586511,0.9221809735721245,-0.029968791199999956,0.9078223695866142
"frozenset({0, 1367})","frozenset({512, 501})",0.73878,0.48466,0.35514,0.48071144319012427,0.9918529344078824,-0.0029171147999999536,0.9923962183296842
"frozenset({501, 1367})","frozenset({512, 0})",0.48916,0.75308,0.35514,0.7260201161174258,0.9640677167331835,-0.013236612799999936,0.9012340486494553
frozenset({512}),"frozenset({0, 501, 1367})",0.75308,0.48916,0.35514,0.47158336431720405,0.9640677167331836,-0.013236612799999936,0.9667371643966427
frozenset({501}),"frozenset({512, 0, 1367})",0.68026,0.56612,0.35514,0.5220650927586511,0.9221809735721245,-0.029968791199999956,0.9078223695866142
frozenset({1367}),"frozenset({512, 0, 501})",0.73878,0.48466,0.35514,0.48071144319012427,0.9918529344078824,-0.0029171147999999536,0.9923962183296842
"frozenset({512, 1397, 501})",frozenset({1367}),0.4797,0.73878,0.35482,0.7396706274755056,1.0012055381514193,0.00042723399999999856,1.003421156310058
"frozenset({512, 501, 1367})",frozenset({1397}),0.35514,0.96968,0.35482,0.9990989468941827,1.0303388199139745,0.010447844799999995,33.64951500000316
"frozenset({512, 1397, 1367})",frozenset({501}),0.56552,0.68026,0.35482,0.6274225491582968,0.9223275646933479,-0.02988063519999995,0.8581839810156621
"frozenset({1397, 501, 1367})",frozenset({512}),0.48878,0.75308,0.35482,0.7259298661974714,0.963947875653943,-0.013270442399999971,0.9009372767990449
"frozenset({512, 501})","frozenset({1397, 1367})",0.48466,0.73812,0.35482,0.732100854207073,0.9918453018575205,-0.002917239199999977,0.9775320455945782
"frozenset({512, 1397})","frozenset({501, 1367})",0.72968,0.48916,0.35482,0.4862679530753207,0.9940877280957575,-0.0021102687999999814,0.9943705148588805
"frozenset({512, 1367})","frozenset({1397, 501})",0.56612,0.67354,0.35482,0.6267575778986788,0.9305424739416794,-0.02648446479999994,0.8746594188357786
"frozenset({1397, 501})","frozenset({512, 1367})",0.67354,0.56612,0.35482,0.5267987053478635,0.9305424739416794,-0.02648446479999994,0.9169036621485945
"frozenset({501, 1367})","frozenset({512, 1397})",0.48916,0.72968,0.35482,0.7253659334369124,0.9940877280957575,-0.0021102687999999814,0.9842915825517348
"frozenset({1397, 1367})","frozenset({512, 501})",0.73812,0.48466,0.35482,0.4807077439982659,0.9918453018575205,-0.002917239199999977,0.9923891489694757
frozenset({512}),"frozenset({1397, 501, 1367})",0.75308,0.48878,0.35482,0.4711584426621342,0.9639478756539429,-0.013270442399999971,0.9666789474212827
frozenset({501}),"frozenset({512, 1397, 1367})",0.68026,0.56552,0.35482,0.5215946843853821,0.922327564693348,-0.02988063519999995,0.908183888888889
frozenset({1367}),"frozenset({512, 1397, 501})",0.73878,0.4797,0.35482,0.48027829665123584,1.0012055381514193,0.00042723399999999856,1.0011127044483799
"frozenset({512, 0, 1397, 501})",frozenset({1367}),0.4797,0.73878,0.35482,0.7396706274755056,1.0012055381514193,0.00042723399999999856,1.003421156310058
"frozenset({512, 0, 1397, 1367})",frozenset({501}),0.56552,0.68026,0.35482,0.6274225491582968,0.9223275646933479,-0.02988063519999995,0.8581839810156621
"frozenset({512, 0, 501, 1367})",frozenset({1397}),0.35514,0.96968,0.35482,0.9990989468941827,1.0303388199139745,0.010447844799999995,33.64951500000316
"frozenset({512, 501, 1397, 1367})",frozenset({0}),0.35482,1.0,0.35482,1.0,1.0,0.0,inf
"frozenset({0, 501, 1397, 1367})",frozenset({512}),0.48878,0.75308,0.35482,0.7259298661974714,0.963947875653943,-0.013270442399999971,0.9009372767990449
"frozenset({512, 0, 1397})","frozenset({501, 1367})",0.72968,0.48916,0.35482,0.4862679530753207,0.9940877280957575,-0.0021102687999999814,0.9943705148588805
"frozenset({512, 0, 501})","frozenset({1397, 1367})",0.48466,0.73812,0.35482,0.732100854207073,0.9918453018575205,-0.002917239199999977,0.9775320455945782
"frozenset({512, 0, 1367})","frozenset({501, 1397})",0.56612,0.67354,0.35482,0.6267575778986788,0.9305424739416794,-0.02648446479999994,0.8746594188357786
"frozenset({512, 501, 1397})","frozenset({0, 1367})",0.4797,0.73878,0.35482,0.7396706274755056,1.0012055381514193,0.00042723399999999856,1.003421156310058
"frozenset({512, 1397, 1367})","frozenset({0, 501})",0.56552,0.68026,0.35482,0.6274225491582968,0.9223275646933479,-0.02988063519999995,0.8581839810156621
"frozenset({512, 501, 1367})","frozenset({0, 1397})",0.35514,0.96968,0.35482,0.9990989468941827,1.0303388199139745,0.010447844799999995,33.64951500000316
"frozenset({0, 501, 1397})","frozenset({512, 1367})",0.67354,0.56612,0.35482,0.5267987053478635,0.9305424739416794,-0.02648446479999994,0.9169036621485945
"frozenset({0, 1397, 1367})","frozenset({512, 501})",0.73812,0.48466,0.35482,0.4807077439982659,0.9918453018575205,-0.002917239199999977,0.9923891489694757
"frozenset({0, 501, 1367})","frozenset({512, 1397})",0.48916,0.72968,0.35482,0.7253659334369124,0.9940877280957575,-0.0021102687999999814,0.9842915825517348
"frozenset({501, 1397, 1367})","frozenset({512, 0})",0.48878,0.75308,0.35482,0.7259298661974714,0.963947875653943,-0.013270442399999971,0.9009372767990449
"frozenset({512, 0})","frozenset({501, 1397, 1367})",0.75308,0.48878,0.35482,0.4711584426621342,0.9639478756539429,-0.013270442399999971,0.9666789474212827
"frozenset({512, 1397})","frozenset({0, 501, 1367})",0.72968,0.48916,0.35482,0.4862679530753207,0.9940877280957575,-0.0021102687999999814,0.9943705148588805
"frozenset({512, 501})","frozenset({0, 1397, 1367})",0.48466,0.73812,0.35482,0.732100854207073,0.9918453018575205,-0.002917239199999977,0.9775320455945782
"frozenset({512, 1367})","frozenset({0, 501, 1397})",0.56612,0.67354,0.35482,0.6267575778986788,0.9305424739416794,-0.02648446479999994,0.8746594188357786
"frozenset({0, 501})","frozenset({512, 1397, 1367})",0.68026,0.56552,0.35482,0.5215946843853821,0.922327564693348,-0.02988063519999995,0.908183888888889
"frozenset({0, 1367})","frozenset({512, 501, 1397})",0.73878,0.4797,0.35482,0.48027829665123584,1.0012055381514193,0.00042723399999999856,1.0011127044483799
"frozenset({501, 1397})","frozenset({512, 0, 1367})",0.67354,0.56612,0.35482,0.5267987053478635,0.9305424739416794,-0.02648446479999994,0.9169036621485945
"frozenset({1397, 1367})","frozenset({512, 0, 501})",0.73812,0.48466,0.35482,0.4807077439982659,0.9918453018575205,-0.002917239199999977,0.9923891489694757
"frozenset({501, 1367})","frozenset({512, 0, 1397})",0.48916,0.72968,0.35482,0.7253659334369124,0.9940877280957575,-0.0021102687999999814,0.9842915825517348
frozenset({512}),"frozenset({0, 501, 1397, 1367})",0.75308,0.48878,0.35482,0.4711584426621342,0.9639478756539429,-0.013270442399999971,0.9666789474212827
frozenset({501}),"frozenset({512, 0, 1397, 1367})",0.68026,0.56552,0.35482,0.5215946843853821,0.922327564693348,-0.02988063519999995,0.908183888888889
frozenset({1367}),"frozenset({512, 0, 1397, 501})",0.73878,0.4797,0.35482,0.48027829665123584,1.0012055381514193,0.00042723399999999856,1.0011127044483799
"frozenset({512, 0, 1357})",frozenset({501}),0.56616,0.68026,0.3551,0.6272078564363431,0.9220119607743262,-0.030036001599999973,0.8576897488865727
"frozenset({512, 0, 501})",frozenset({1357}),0.48466,0.73888,0.3551,0.7326785787975076,0.9916069981560032,-0.003005580799999963,0.9768016301327574
"frozenset({512, 501, 1357})",frozenset({0}),0.3551,1.0,0.3551,1.0,1.0,0.0,inf
"frozenset({0, 501, 1357})",frozenset({512}),0.48918,0.75308,0.3551,0.7259086634776566,0.9639197209827065,-0.013291674399999953,0.90086758353222
"frozenset({512, 0})","frozenset({501, 1357})",0.75308,0.48918,0.3551,0.4715302491103203,0.9639197209827064,-0.013291674399999953,0.9666021548821552
"frozenset({512, 1357})","frozenset({0, 501})",0.56616,0.68026,0.3551,0.6272078564363431,0.9220119607743262,-0.030036001599999973,0.8576897488865727
"frozenset({512, 501})","frozenset({0, 1357})",0.48466,0.73888,0.3551,0.7326785787975076,0.9916069981560032,-0.003005580799999963,0.9768016301327574
"frozenset({0, 1357})","frozenset({512, 501})",0.73888,0.48466,0.3551,0.4805922477262885,0.9916069981560032,-0.003005580799999963,0.9921684798582523
"frozenset({0, 501})","frozenset({512, 1357})",0.68026,0.56616,0.3551,0.5220062917119925,0.9220119607743262,-0.030036001599999973,0.9076270094722599
"frozenset({501, 1357})","frozenset({512, 0})",0.48918,0.75308,0.3551,0.7259086634776566,0.9639197209827065,-0.013291674399999953,0.90086758353222
